# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
598,Pre-Flop,1,-2987,2987,CHECK,0,"['3s', '9h']","['5h', 'Ad']","['2d', '2h']",,,100,100
598,Flop,0,-2987,2987,CHECK,0,"['3s', '9h']","['5h', 'Ad']","['2d', '2h', 'Ah']",,,100,100
598,Flop,1,-2987,2987,DISCARD,0,"['3s', '9h']","['5h', 'Ad']","['2d', '2h', 'Ah']",,,100,100
598,Flop,1,-2987,2987,CHECK,0,"['3s', '9h']","['5h', '7h']","['2d', '2h', 'Ah']",,Ad,100,100
598,Turn,0,-2987,2987,CHECK,0,"['3s', '9h']","['5h', '7h']","['2d', '2h', 'Ah', '8s']",,Ad,100,100
598,Turn,1,-2987,2987,CHECK,0,"['3s', '9h']","['5h', '7h']","['2d', '2h', 'Ah', '8s']",,Ad,100,100
598,River,0,-2987,2987,CHECK,0,"['3s', '9h']","['5h', '7h']","['2d', '2h', 'Ah', '8s', '4d']",,Ad,100,100
598,River,1,-2987,2987,CHECK,0,"['3s', '9h']","['5h', '7h']","['2d', '2h', 'Ah', '8s', '4d']",,Ad,100,100
599,Pre-Flop,1,-2887,2887,RAISE,9,"['2h', '9d']","['4s', '9s']","['Ad', '5d']",,,1,1
599,Pre-Flop,0,-2887,2887,DISCARD,0,"['2h', '9d']","['4s', '9s']","['Ad', '5d']",,,2,2
599,Pre-Flop,0,-2887,2887,RAISE,11,"['2h', '4d']","['4s', '9s']","['Ad', '5d']",9d,,2,2
599,Pre-Flop,1,-2887,2887,RAISE,78,"['2h', '4d']","['4s', '9s']","['Ad', '5d']",9d,,11,11
599,Pre-Flop,0,-2887,2887,CALL,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d']",9d,,22,22
599,Flop,1,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s']",9d,,100,100
599,Flop,0,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s']",9d,,100,100
599,Turn,1,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s', '8d']",9d,,100,100
599,Turn,0,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s', '8d']",9d,,100,100
599,River,1,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s', '8d', 'As']",9d,,100,100
599,River,0,-2887,2887,CHECK,0,"['2h', '4d']","['4s', '9s']","['Ad', '5d', '3s', '8d', 'As']",9d,,100,100
600,Pre-Flop,0,-2787,2787,DISCARD,0,"['2h', '6s']","['8h', '3d']","['4h', '5h']",,,1,1
600,Pre-Flop,0,-2787,2787,RAISE,4,"['6h', '6s']","['8h', '3d']","['4h', '5h']",2h,,1,1
600,Pre-Flop,1,-2787,2787,RAISE,24,"['6h', '6s']","['8h', '3d']","['4h', '5h']",2h,,2,2
600,Pre-Flop,0,-2787,2787,RAISE,36,"['6h', '6s']","['8h', '3d']","['4h', '5h']",2h,,6,6
600,Pre-Flop,1,-2787,2787,CALL,0,"['6h', '6s']","['8h', '3d']","['4h', '5h']",2h,,30,30
600,Flop,0,-2787,2787,CHECK,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s']",2h,,66,66
600,Flop,1,-2787,2787,RAISE,34,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s']",2h,,66,66
600,Flop,0,-2787,2787,CALL,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s']",2h,,66,66
600,Turn,0,-2787,2787,CHECK,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s', 'Ad']",2h,,100,100
600,Turn,1,-2787,2787,CHECK,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s', 'Ad']",2h,,100,100
600,River,0,-2787,2787,CHECK,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s', 'Ad', '2s']",2h,,100,100
600,River,1,-2787,2787,CHECK,0,"['6h', '6s']","['8h', '3d']","['4h', '5h', '4s', 'Ad', '2s']",2h,,100,100
601,Pre-Flop,1,-2887,2887,CALL,0,"['2d', '4h']","['2h', 'Ad']","['3h', '7d']",,,1,1
601,Pre-Flop,0,-2887,2887,DISCARD,0,"['2d', '4h']","['2h', 'Ad']","['3h', '7d']",,,2,2
601,Pre-Flop,0,-2887,2887,RAISE,3,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,2,2
601,Pre-Flop,1,-2887,2887,CALL,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,2,2
601,Pre-Flop,0,-2887,2887,RAISE,7,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,5,5
601,Pre-Flop,1,-2887,2887,CALL,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,5,5
601,Pre-Flop,0,-2887,2887,RAISE,18,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,12,12
601,Pre-Flop,1,-2887,2887,CALL,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,12,12
601,Pre-Flop,0,-2887,2887,RAISE,60,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,30,30
601,Pre-Flop,1,-2887,2887,CALL,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,30,30
601,Pre-Flop,0,-2887,2887,RAISE,10,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,90,90
601,Pre-Flop,1,-2887,2887,CALL,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,90,90
601,Pre-Flop,0,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d']",2d,,100,100
601,Flop,1,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h']",2d,,100,100
601,Flop,0,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h']",2d,,100,100
601,Turn,1,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h', '8d']",2d,,100,100
601,Turn,0,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h', '8d']",2d,,100,100
601,River,1,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h', '8d', '5s']",2d,,100,100
601,River,0,-2887,2887,CHECK,0,"['7s', '4h']","['2h', 'Ad']","['3h', '7d', '8h', '8d', '5s']",2d,,100,100
602,Pre-Flop,0,-2787,2787,RAISE,2,"['5s', '2h']","['8h', '3d']","['6h', '2s']",,,1,1
602,Pre-Flop,1,-2787,2787,CALL,0,"['5s', '2h']","['8h', '3d']","['6h', '2s']",,,2,2
602,Flop,0,-2787,2787,DISCARD,0,"['5s', '2h']","['8h', '3d']","['6h', '2s', '7d']",,,4,4
602,Flop,0,-2787,2787,CHECK,0,"['5s', '3h']","['8h', '3d']","['6h', '2s', '7d']",2h,,4,4
602,Flop,1,-2787,2787,RAISE,7,"['5s', '3h']","['8h', '3d']","['6h', '2s', '7d']",2h,,4,4
602,Flop,0,-2787,2787,FOLD,0,"['5s', '3h']","['8h', '3d']","['6h', '2s', '7d']",2h,,4,4
603,Pre-Flop,1,-2791,2791,RAISE,9,"['2d', 'Ah']","['3s', '8s']","['6h', '4h']",,,1,1
603,Pre-Flop,0,-2791,2791,DISCARD,0,"['2d', 'Ah']","['3s', '8s']","['6h', '4h']",,,2,2
603,Pre-Flop,0,-2791,2791,RAISE,13,"['9s', 'Ah']","['3s', '8s']","['6h', '4h']",2d,,2,2
603,Pre-Flop,1,-2791,2791,RAISE,76,"['9s', 'Ah']","['3s', '8s']","['6h', '4h']",2d,,11,11
603,Pre-Flop,0,-2791,2791,CALL,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h']",2d,,24,24
603,Flop,1,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s']",2d,,100,100
603,Flop,0,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s']",2d,,100,100
603,Turn,1,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s', '3h']",2d,,100,100
603,Turn,0,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s', '3h']",2d,,100,100
603,River,1,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s', '3h', '3d']",2d,,100,100
603,River,0,-2791,2791,CHECK,0,"['9s', 'Ah']","['3s', '8s']","['6h', '4h', '2s', '3h', '3d']",2d,,100,100
604,Pre-Flop,0,-2891,2891,DISCARD,0,"['8d', '8h']","['7h', '9h']","['2s', '6s']",,,1,1
604,Pre-Flop,0,-2891,2891,RAISE,2,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,1,1
604,Pre-Flop,1,-2891,2891,RAISE,18,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,2,2
604,Pre-Flop,0,-2891,2891,RAISE,22,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,4,4
604,Pre-Flop,1,-2891,2891,RAISE,56,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,22,22
604,Pre-Flop,0,-2891,2891,CALL,0,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,44,44
604,Pre-Flop,1,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s']",8d,,100,100
604,Flop,0,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d']",8d,,100,100
604,Flop,1,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d']",8d,,100,100
604,Turn,0,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d', '2d']",8d,,100,100
604,Turn,1,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d', '2d']",8d,,100,100
604,River,0,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d', '2d', '3h']",8d,,100,100
604,River,1,-2891,2891,CHECK,0,"['7s', '8h']","['7h', '9h']","['2s', '6s', '3d', '2d', '3h']",8d,,100,100
605,Pre-Flop,1,-2991,2991,RAISE,9,"['5s', '4s']","['3h', '3s']","['6h', 'As']",,,1,1
605,Pre-Flop,0,-2991,2991,RAISE,13,"['5s', '4s']","['3h', '3s']","['6h', 'As']",,,2,2
605,Pre-Flop,1,-2991,2991,RAISE,76,"['5s', '4s']","['3h', '3s']","['6h', 'As']",,,11,11
605,Pre-Flop,0,-2991,2991,CALL,0,"['5s', '4s']","['3h', '3s']","['6h', 'As']",,,24,24
605,Flop,1,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s']",,,100,100
605,Flop,0,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s']",,,100,100
605,Turn,1,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s', '4h']",,,100,100
605,Turn,0,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s', '4h']",,,100,100
605,River,1,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s', '4h', '2d']",,,100,100
605,River,0,-2991,2991,CHECK,0,"['5s', '4s']","['3h', '3s']","['6h', 'As', '7s', '4h', '2d']",,,100,100
606,Pre-Flop,0,-2891,2891,DISCARD,0,"['4d', '6h']","['3d', 'As']","['5s', '2d']",,,1,1
606,Pre-Flop,0,-2891,2891,RAISE,2,"['Ah', '6h']","['3d', 'As']","['5s', '2d']",4d,,1,1
606,Pre-Flop,1,-2891,2891,CALL,0,"['Ah', '6h']","['3d', 'As']","['5s', '2d']",4d,,2,2
606,Flop,0,-2891,2891,CHECK,0,"['Ah', '6h']","['3d', 'As']","['5s', '2d', '2s']",4d,,4,4
606,Flop,1,-2891,2891,RAISE,7,"['Ah', '6h']","['3d', 'As']","['5s', '2d', '2s']",4d,,4,4
606,Flop,0,-2891,2891,FOLD,0,"['Ah', '6h']","['3d', 'As']","['5s', '2d', '2s']",4d,,4,4
607,Pre-Flop,1,-2895,2895,RAISE,9,"['7d', '5d']","['2s', '7h']","['6h', 'Ad']",,,1,1
607,Pre-Flop,0,-2895,2895,RAISE,11,"['7d', '5d']","['2s', '7h']","['6h', 'Ad']",,,2,2
607,Pre-Flop,1,-2895,2895,RAISE,78,"['7d', '5d']","['2s', '7h']","['6h', 'Ad']",,,11,11
607,Pre-Flop,0,-2895,2895,CALL,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad']",,,22,22
607,Flop,1,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s']",,,100,100
607,Flop,0,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s']",,,100,100
607,Turn,1,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s', '7s']",,,100,100
607,Turn,0,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s', '7s']",,,100,100
607,River,1,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s', '7s', '8h']",,,100,100
607,River,0,-2895,2895,CHECK,0,"['7d', '5d']","['2s', '7h']","['6h', 'Ad', '5s', '7s', '8h']",,,100,100
608,Pre-Flop,0,-2795,2795,RAISE,2,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,1,1
608,Pre-Flop,1,-2795,2795,RAISE,18,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,2,2
608,Pre-Flop,0,-2795,2795,RAISE,22,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,4,4
608,Pre-Flop,1,-2795,2795,RAISE,56,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,22,22
608,Pre-Flop,0,-2795,2795,CALL,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,44,44
608,Pre-Flop,1,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h']",,,100,100
608,Flop,0,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s']",,,100,100
608,Flop,1,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s']",,,100,100
608,Turn,0,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s', '4d']",,,100,100
608,Turn,1,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s', '4d']",,,100,100
608,River,0,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s', '4d', '9h']",,,100,100
608,River,1,-2795,2795,CHECK,0,"['6d', '7d']","['8d', 'Ad']","['8h', '7h', '7s', '4d', '9h']",,,100,100
609,Pre-Flop,1,-2695,2695,RAISE,9,"['2d', '8s']","['4s', '2s']","['Ad', '9d']",,,1,1
609,Pre-Flop,0,-2695,2695,RAISE,11,"['2d', '8s']","['4s', '2s']","['Ad', '9d']",,,2,2
609,Pre-Flop,1,-2695,2695,RAISE,78,"['2d', '8s']","['4s', '2s']","['Ad', '9d']",,,11,11
609,Pre-Flop,0,-2695,2695,CALL,0,"['2d', '8s']","['4s', '2s']","['Ad', '9d']",,,22,22
609,Flop,1,-2695,2695,CHECK,0,"['2d', '8s']","['4s', '2s']","['Ad', '9d', '6d']",,,100,100
609,Flop,0,-2695,2695,DISCARD,0,"['2d', '8s']","['4s', '2s']","['Ad', '9d', '6d']",,,100,100
609,Flop,0,-2695,2695,CHECK,0,"['5h', '8s']","['4s', '2s']","['Ad', '9d', '6d']",2d,,100,100
609,Turn,1,-2695,2695,CHECK,0,"['5h', '8s']","['4s', '2s']","['Ad', '9d', '6d', '3s']",2d,,100,100
609,Turn,0,-2695,2695,CHECK,0,"['5h', '8s']","['4s', '2s']","['Ad', '9d', '6d', '3s']",2d,,100,100
609,River,1,-2695,2695,CHECK,0,"['5h', '8s']","['4s', '2s']","['Ad', '9d', '6d', '3s', '6s']",2d,,100,100
609,River,0,-2695,2695,CHECK,0,"['5h', '8s']","['4s', '2s']","['Ad', '9d', '6d', '3s', '6s']",2d,,100,100
610,Pre-Flop,0,-2595,2595,DISCARD,0,"['4h', '3d']","['7d', '4d']","['3s', '9h']",,,1,1
610,Pre-Flop,0,-2595,2595,RAISE,2,"['4h', '6s']","['7d', '4d']","['3s', '9h']",3d,,1,1
610,Pre-Flop,1,-2595,2595,CALL,0,"['4h', '6s']","['7d', '4d']","['3s', '9h']",3d,,2,2
610,Flop,0,-2595,2595,CHECK,0,"['4h', '6s']","['7d', '4d']","['3s', '9h', '6d']",3d,,4,4
610,Flop,1,-2595,2595,RAISE,7,"['4h', '6s']","['7d', '4d']","['3s', '9h', '6d']",3d,,4,4
610,Flop,0,-2595,2595,FOLD,0,"['4h', '6s']","['7d', '4d']","['3s', '9h', '6d']",3d,,4,4
611,Pre-Flop,1,-2599,2599,RAISE,9,"['4d', '8h']","['8d', '2s']","['6s', '9d']",,,1,1
611,Pre-Flop,0,-2599,2599,DISCARD,0,"['4d', '8h']","['8d', '2s']","['6s', '9d']",,,2,2
611,Pre-Flop,0,-2599,2599,RAISE,13,"['8s', '8h']","['8d', '2s']","['6s', '9d']",4d,,2,2
611,Pre-Flop,1,-2599,2599,RAISE,76,"['8s', '8h']","['8d', '2s']","['6s', '9d']",4d,,11,11
611,Pre-Flop,0,-2599,2599,CALL,0,"['8s', '8h']","['8d', '2s']","['6s', '9d']",4d,,24,24
611,Flop,1,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d']",4d,,100,100
611,Flop,0,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d']",4d,,100,100
611,Turn,1,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d', '7s']",4d,,100,100
611,Turn,0,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d', '7s']",4d,,100,100
611,River,1,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d', '7s', '5d']",4d,,100,100
611,River,0,-2599,2599,CHECK,0,"['8s', '8h']","['8d', '2s']","['6s', '9d', '6d', '7s', '5d']",4d,,100,100
612,Pre-Flop,0,-2599,2599,DISCARD,0,"['2d', '4h']","['7h', 'Ah']","['2h', '8s']",,,1,1
612,Pre-Flop,0,-2599,2599,RAISE,2,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,1,1
612,Pre-Flop,1,-2599,2599,RAISE,18,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,2,2
612,Pre-Flop,0,-2599,2599,RAISE,22,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,4,4
612,Pre-Flop,1,-2599,2599,RAISE,56,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,22,22
612,Pre-Flop,0,-2599,2599,CALL,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,44,44
612,Pre-Flop,1,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s']",2d,,100,100
612,Flop,0,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s']",2d,,100,100
612,Flop,1,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s']",2d,,100,100
612,Turn,0,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s', '9d']",2d,,100,100
612,Turn,1,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s', '9d']",2d,,100,100
612,River,0,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s', '9d', '6s']",2d,,100,100
612,River,1,-2599,2599,CHECK,0,"['6d', '4h']","['7h', 'Ah']","['2h', '8s', '3s', '9d', '6s']",2d,,100,100
613,Pre-Flop,1,-2699,2699,CALL,0,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,1,1
613,Pre-Flop,0,-2699,2699,RAISE,3,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,2,2
613,Pre-Flop,1,-2699,2699,RAISE,21,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,2,2
613,Pre-Flop,0,-2699,2699,RAISE,26,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,5,5
613,Pre-Flop,1,-2699,2699,RAISE,48,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,26,26
613,Pre-Flop,0,-2699,2699,CALL,0,"['3d', '2d']","['3h', '6d']","['5s', '2s']",,,52,52
613,Flop,1,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h']",,,100,100
613,Flop,0,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h']",,,100,100
613,Turn,1,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h', '4d']",,,100,100
613,Turn,0,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h', '4d']",,,100,100
613,River,1,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h', '4d', '9d']",,,100,100
613,River,0,-2699,2699,CHECK,0,"['3d', '2d']","['3h', '6d']","['5s', '2s', '7h', '4d', '9d']",,,100,100
614,Pre-Flop,0,-2799,2799,RAISE,3,"['9h', '9s']","['Ah', '3d']","['2d', '4d']",,,1,1
614,Pre-Flop,1,-2799,2799,CALL,0,"['9h', '9s']","['Ah', '3d']","['2d', '4d']",,,2,2
614,Flop,0,-2799,2799,DISCARD,0,"['9h', '9s']","['Ah', '3d']","['2d', '4d', '6h']",,,5,5
614,Flop,0,-2799,2799,CHECK,0,"['4s', '9s']","['Ah', '3d']","['2d', '4d', '6h']",9h,,5,5
614,Flop,1,-2799,2799,RAISE,10,"['4s', '9s']","['Ah', '3d']","['2d', '4d', '6h']",9h,,5,5
614,Flop,0,-2799,2799,FOLD,0,"['4s', '9s']","['Ah', '3d']","['2d', '4d', '6h']",9h,,5,5
615,Pre-Flop,1,-2804,2804,CALL,0,"['4h', '2s']","['2d', 'Ah']","['As', '5s']",,,1,1
615,Pre-Flop,0,-2804,2804,DISCARD,0,"['4h', '2s']","['2d', 'Ah']","['As', '5s']",,,2,2
615,Pre-Flop,0,-2804,2804,RAISE,2,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,2,2
615,Pre-Flop,1,-2804,2804,CALL,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,2,2
615,Pre-Flop,0,-2804,2804,RAISE,4,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,4,4
615,Pre-Flop,1,-2804,2804,CALL,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,4,4
615,Pre-Flop,0,-2804,2804,RAISE,12,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,8,8
615,Pre-Flop,1,-2804,2804,CALL,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,8,8
615,Pre-Flop,0,-2804,2804,RAISE,20,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,20,20
615,Pre-Flop,1,-2804,2804,RAISE,60,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,20,20
615,Pre-Flop,0,-2804,2804,CALL,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s']",4h,,40,40
615,Flop,1,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d']",4h,,100,100
615,Flop,0,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d']",4h,,100,100
615,Turn,1,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d', '8s']",4h,,100,100
615,Turn,0,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d', '8s']",4h,,100,100
615,River,1,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d', '8s', '4s']",4h,,100,100
615,River,0,-2804,2804,CHECK,0,"['9d', '2s']","['2d', 'Ah']","['As', '5s', '4d', '8s', '4s']",4h,,100,100
616,Pre-Flop,0,-2704,2704,DISCARD,0,"['4h', '4d']","['9h', '8s']","['6s', '8d']",,,1,1
616,Pre-Flop,0,-2704,2704,RAISE,2,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,1,1
616,Pre-Flop,1,-2704,2704,RAISE,18,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,2,2
616,Pre-Flop,0,-2704,2704,RAISE,22,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,4,4
616,Pre-Flop,1,-2704,2704,RAISE,56,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,22,22
616,Pre-Flop,0,-2704,2704,CALL,0,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,44,44
616,Pre-Flop,1,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d']",4d,,100,100
616,Flop,0,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s']",4d,,100,100
616,Flop,1,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s']",4d,,100,100
616,Turn,0,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s', 'Ad']",4d,,100,100
616,Turn,1,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s', 'Ad']",4d,,100,100
616,River,0,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s', 'Ad', 'As']",4d,,100,100
616,River,1,-2704,2704,CHECK,0,"['4h', '9d']","['9h', '8s']","['6s', '8d', '3s', 'Ad', 'As']",4d,,100,100
617,Pre-Flop,1,-2804,2804,CALL,0,"['7d', 'As']","['8d', '6s']","['4d', '2d']",,,1,1
617,Pre-Flop,0,-2804,2804,DISCARD,0,"['7d', 'As']","['8d', '6s']","['4d', '2d']",,,2,2
617,Pre-Flop,0,-2804,2804,RAISE,4,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,2,2
617,Pre-Flop,1,-2804,2804,RAISE,24,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,2,2
617,Pre-Flop,0,-2804,2804,RAISE,36,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,6,6
617,Pre-Flop,1,-2804,2804,CALL,0,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,30,30
617,Pre-Flop,0,-2804,2804,RAISE,34,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,66,66
617,Pre-Flop,1,-2804,2804,CALL,0,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,66,66
617,Pre-Flop,0,-2804,2804,CHECK,0,"['9h', 'As']","['8d', '6s']","['4d', '2d']",7d,,100,100
617,Flop,1,-2804,2804,CHECK,0,"['9h', 'As']","['8d', '6s']","['4d', '2d', '5d']",7d,,100,100
617,Flop,0,-2804,2804,CHECK,0,"['9h', 'As']","['8d', '6s']","['4d', '2d', '5d']",7d,,100,100
